,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
74,2023-04-30 23:07:06.648468,74.0,12,12,0.077881,-0.068115,0.992920,0.488281,0.122070,-0.427246,9.484863,11.242676
75,2023-04-30 23:07:06.669854,75.0,14,14,0.078247,-0.067383,0.994629,0.427246,0.061035,-0.488281,9.484863,11.242676
76,2023-04-30 23:07:06.692194,76.0,6,6,0.079956,-0.068481,0.997803,0.488281,0.366211,-0.427246,9.472656,11.254883
77,2023-04-30 23:07:06.718041,77.0,6,6,0.079224,-0.068237,0.997437,0.427246,0.305176,-0.610352,9.472656,11.254883
78,2023-04-30 23:07:06.738741,78.0,5,5,0.079224,-0.068237,0.997437,0.427246,0.305176,-0.610352,9.472656,11.254883
79,2023-04-30 23:07:06.762028,79.0,13,13,0.079224,-0.067505,0.995361,0.183105,0.000000,-0.427246,9.472656,11.254883
80,2023-04-30 23:07:06.783741,80.0,13,13,0.079224,-0.065552,0.996338,0.305176,-0.122070,-0.427246,9.655762,11.535645
81,2023-04-30 23:07:06.805058,81.0,10,10,0.078003,-0.066162,0.993652,0.366211,0.183105,-0.366211,9.655762,11.535645
82,2023-04-30 23:07:06.829213,82.0,3,3,0.077759,-0.067139,0.995972,0.488281,0.122070,-0.305176,9.655762,11.535645
83,2023-04-30 23:07:06.851259,83.0,13,13,0.079102,-0.067261,0.996338,0.549316,0.122070,-0.366211,9.655762,11.535645
84,2023-04-30 23:07:06.875268,84.0,13,13,0.079590,-0.068970,0.997314,0.427246,0.244141,-0.488281,9.277344,11.120605
85,2023-04-30 23:07:06.896710,85.0,11,11,0.078247,-0.068237,0.996948,0.183105,0.061035,-0.488281,9.277344,11.120605
86,2023-04-30 23:07:06.916997,86.0,15,15,0.079346,-0.068115,0.994995,0.427246,0.122070,-0.366211,9.277344,11.120605
87,2023-04-30 23:07:06.940412,87.0,15,15,0.078369,-0.067627,0.995117,0.488281,0.244141,-0.488281,9.790039,11.071777
88,2023-04-30 23:07:06.967110,88.0,12,12,0.078857,-0.068115,0.996338,0.488281,0.183105,-0.366211,9.790039,11.071777
89,2023-04-30 23:07:06.987793,89.0,8,8,0.079224,-0.067139,0.997192,0.488281,0.305176,-0.549316,9.802246,11.706543
90,2023-04-30 23:07:07.012478,90.0,11,11,0.078857,-0.067627,0.996826,0.305176,0.305176,-0.427246,9.802246,11.706543
91,2023-04-30 23:07:07.035857,91.0,4,4,0.078369,-0.067261,0.996582,0.244141,0.183105,-0.488281,9.802246,11.706543
92,2023-04-30 23:07:07.056007,92.0,6,6,0.078247,-0.066772,0.995483,0.549316,0.122070,-0.427246,9.802246,11.706543
93,2023-04-30 23:07:07.076401,93.0,15,15,0.078613,-0.067383,0.996094,0.488281,0.183105,-0.366211,9.729004,11.376953
94,2023-04-30 23:07:07.100568,94.0,12,12,0.077881,-0.067505,0.998413,0.427246,0.061035,-0.488281,9.729004,11.376953
95,2023-04-30 23:07:07.123566,95.0,7,7,0.078979,-0.067871,0.997559,0.427246,0.122070,-0.488281,9.729004,11.376953
96,2023-04-30 23:07:07.146392,96.0,15,15,0.079956,-0.067627,0.998291,0.366211,0.122070,-0.427246,10.131836,10.754395
97,2023-04-30 23:07:07.170524,97.0,15,15,0.078369,-0.068237,0.996460,0.488281,0.183105,-0.366211,10.131836,10.754395
98,2023-04-30 23:07:07.194002,98.0,12,12,0.078369,-0.067505,0.996338,0.366211,0.183105,-0.549316,10.131836,10.754395
99,2023-04-30 23:07:07.217380,99.0,8,8,0.078247,-0.067993,0.996216,0.183105,15.502930,-0.488281,9.338379,11.010742
100,2023-04-30 23:07:07.238164,100.0,13,13,0.078613,-0.067749,0.998047,0.244141,0.183105,-0.488281,9.338379,11.010742
101,2023-04-30 23:07:07.261917,101.0,13,13,0.078979,-0.067261,0.998047,0.366211,0.305176,-0.366211,9.338379,11.010742
102,2023-04-30 23:07:07.284550,102.0,7,7,0.078857,-0.066284,0.997925,0.305176,0.061035,-0.427246,9.338379,11.010742
103,2023-04-30 23:07:07.301440,103.0,12,12,0.078735,-0.066772,0.996948,0.427246,0.122070,-0.488281,9.643555,10.839844
