,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
794,2023-04-30 23:02:17.274569,794.0,5,5,0.073364,-0.093262,1.001709,0.488281,0.061035,-0.488281,10.046387,10.754395
795,2023-04-30 23:02:17.296989,795.0,10,10,0.072632,-0.092163,1.001953,0.427246,0.244141,-0.549316,10.046387,10.754395
796,2023-04-30 23:02:17.328264,796.0,11,11,0.072754,-0.092773,1.001221,0.488281,0.061035,-0.488281,9.729004,10.852051
797,2023-04-30 23:02:17.350166,797.0,14,14,0.073486,-0.092896,1.000977,0.366211,0.305176,-0.427246,9.729004,10.852051
798,2023-04-30 23:02:17.361166,798.0,15,15,0.073730,-0.092896,1.001343,0.549316,0.122070,-0.305176,9.729004,10.852051
799,2023-04-30 23:02:17.370166,799.0,15,15,0.074707,-0.092529,1.001221,0.488281,0.305176,-0.366211,9.790039,10.925293
800,2023-04-30 23:02:17.379166,800.0,6,6,0.072876,-0.093384,1.000732,0.671387,0.244141,-0.427246,9.790039,10.925293
801,2023-04-30 23:02:17.388166,801.0,6,6,0.074341,-0.093018,1.001099,0.427246,0.122070,-0.366211,9.790039,10.925293
802,2023-04-30 23:02:17.397167,802.0,6,6,0.073364,-0.093140,1.001343,0.488281,0.122070,-0.488281,9.790039,10.925293
803,2023-04-30 23:02:17.406168,803.0,13,13,0.073364,-0.092773,1.001343,0.488281,0.366211,-0.305176,9.448242,10.742188
804,2023-04-30 23:02:17.416169,804.0,14,14,0.073853,-0.092773,1.001831,0.610352,0.183105,-0.366211,9.448242,10.742188
805,2023-04-30 23:02:17.434317,805.0,4,4,0.073608,-0.092041,1.001343,0.427246,0.244141,-0.427246,9.448242,10.742188
806,2023-04-30 23:02:17.456543,806.0,12,12,0.074341,-0.093506,1.002563,0.366211,0.244141,-0.366211,9.936523,11.230469
807,2023-04-30 23:02:17.474945,807.0,11,11,0.073364,-0.093384,1.001343,0.427246,0.061035,-0.305176,9.936523,11.230469
808,2023-04-30 23:02:17.503420,808.0,2,2,0.074585,-0.093506,1.000977,0.427246,0.183105,-0.305176,9.936523,11.230469
809,2023-04-30 23:02:17.528993,809.0,12,12,0.074219,-0.093018,1.001099,0.427246,0.122070,-0.427246,9.936523,11.230469
810,2023-04-30 23:02:17.554785,810.0,12,12,0.074219,-0.092285,1.001343,0.305176,0.366211,-0.305176,9.814453,11.425781
811,2023-04-30 23:02:17.578879,811.0,12,12,0.073853,-0.092773,1.001465,0.427246,0.183105,-0.488281,9.814453,11.425781
812,2023-04-30 23:02:17.597482,812.0,2,2,0.073608,-0.093262,1.001343,0.549316,0.183105,-0.366211,9.814453,11.425781
813,2023-04-30 23:02:17.630844,813.0,11,11,0.073853,-0.092773,1.000854,0.366211,0.305176,-0.244141,9.863281,11.242676
814,2023-04-30 23:02:17.655368,814.0,11,11,0.073242,-0.092773,1.000977,0.610352,0.061035,-0.244141,9.863281,11.242676
815,2023-04-30 23:02:17.678717,815.0,7,7,0.072632,-0.093506,1.001221,0.732422,0.244141,-0.366211,9.863281,11.242676
816,2023-04-30 23:02:17.695688,816.0,10,10,0.072876,-0.093262,1.000854,0.427246,0.183105,-0.488281,9.606934,11.267090
817,2023-04-30 23:02:17.708907,817.0,9,9,0.073486,-0.092896,1.000854,0.366211,0.183105,-0.305176,9.606934,11.267090
818,2023-04-30 23:02:17.735992,818.0,14,14,0.072510,-0.093140,1.001099,0.488281,0.122070,-0.427246,9.606934,11.267090
819,2023-04-30 23:02:17.760912,819.0,10,10,0.073975,-0.093018,1.001099,0.305176,0.366211,-0.305176,9.606934,11.267090
820,2023-04-30 23:02:17.785807,820.0,11,11,0.072998,-0.092651,1.001831,0.549316,0.122070,-0.366211,10.253906,10.778809
821,2023-04-30 23:02:17.808355,821.0,15,15,0.073853,-0.093872,1.001709,0.183105,0.122070,-0.305176,10.253906,10.778809
822,2023-04-30 23:02:17.835719,822.0,15,15,0.074829,-0.092285,1.001709,0.427246,0.183105,-0.366211,10.253906,10.778809
823,2023-04-30 23:02:17.861831,823.0,9,9,0.074341,-0.092896,1.001343,0.488281,0.183105,-0.244141,10.058594,11.755371
824,2023-04-30 23:02:17.884991,824.0,15,15,0.074951,-0.093384,1.002075,0.427246,0.122070,-0.305176,10.058594,11.755371
825,2023-04-30 23:02:17.911839,825.0,14,14,0.072754,-0.093262,1.001587,0.305176,0.244141,-0.427246,10.058594,11.755371
826,2023-04-30 23:02:17.936584,826.0,14,14,0.074219,-0.092407,1.004150,0.244141,0.061035,-0.427246,9.350586,10.815430
827,2023-04-30 23:02:17.963775,827.0,14,14,0.074097,-0.093018,1.000977,0.488281,0.183105,-0.488281,9.350586,10.815430
828,2023-04-30 23:02:17.989832,828.0,10,10,0.073364,-0.093262,1.001465,0.488281,0.183105,-0.305176,9.350586,10.815430
829,2023-04-30 23:02:18.013495,829.0,10,10,0.073242,-0.092896,1.000977,0.427246,0.000000,-0.366211,9.350586,10.815430
830,2023-04-30 23:02:18.033333,830.0,11,11,0.075073,-0.093018,1.002075,0.366211,0.000000,-0.366211,9.826660,11.218262
831,2023-04-30 23:02:18.057228,831.0,5,5,0.073975,-0.092773,1.001953,0.366211,0.061035,-0.366211,9.826660,11.218262
832,2023-04-30 23:02:18.083808,832.0,15,15,0.073120,-0.092651,1.001221,0.427246,0.122070,-0.366211,9.826660,11.218262
833,2023-04-30 23:02:18.106039,833.0,13,13,0.072876,-0.092529,1.000854,0.488281,0.122070,-0.427246,9.826660,11.218262
834,2023-04-30 23:02:18.135284,834.0,7,7,0.074341,-0.093018,1.001465,0.366211,0.122070,-0.427246,9.997559,11.059570
835,2023-04-30 23:02:18.161932,835.0,7,7,0.074219,-0.093384,1.002075,0.244141,0.305176,-0.305176,9.997559,11.059570
836,2023-04-30 23:02:18.180765,836.0,12,12,0.073120,-0.093506,1.000732,0.305176,0.305176,-0.366211,9.997559,11.059570
837,2023-04-30 23:02:18.196652,837.0,8,8,0.073975,-0.092529,1.001221,0.427246,0.122070,-0.366211,9.851074,10.595703
838,2023-04-30 23:02:18.209624,838.0,8,8,0.073608,-0.092651,1.001221,0.427246,0.122070,-0.366211,9.851074,10.595703
839,2023-04-30 23:02:18.231827,839.0,14,14,0.073364,-0.092285,1.001587,0.305176,0.122070,-0.366211,9.851074,10.595703
840,2023-04-30 23:02:18.257111,840.0,8,8,0.073853,-0.092407,1.002197,0.366211,0.183105,-0.305176,9.851074,10.595703
841,2023-04-30 23:02:18.278913,841.0,6,6,0.073730,-0.092773,1.001099,0.366211,0.244141,-0.427246,9.851074,10.754395
842,2023-04-30 23:02:18.301255,842.0,12,12,0.073242,-0.093262,1.001221,0.366211,0.305176,-0.366211,9.851074,10.754395
843,2023-04-30 23:02:18.328029,843.0,10,10,0.073242,-0.092773,1.000732,0.488281,0.244141,-0.366211,9.851074,10.754395
844,2023-04-30 23:02:18.353591,844.0,5,5,0.075073,-0.092407,1.001221,0.488281,0.244141,-0.488281,9.826660,10.961914
845,2023-04-30 23:02:18.375420,845.0,15,15,0.074219,-0.093140,1.001953,0.366211,0.183105,-0.305176,9.826660,10.961914
846,2023-04-30 23:02:18.404663,846.0,10,10,0.072876,-0.092896,1.001953,0.549316,0.305176,-0.366211,9.826660,10.961914
847,2023-04-30 23:02:18.425939,847.0,14,14,0.073364,-0.093384,1.004028,0.610352,0.122070,-0.427246,10.412598,10.815430
848,2023-04-30 23:02:18.453831,848.0,13,13,0.073975,-0.093018,1.001343,0.366211,0.000000,-0.366211,10.412598,10.815430
849,2023-04-30 23:02:18.483523,849.0,15,15,0.074341,-0.092773,1.002075,0.366211,0.061035,-0.305176,10.412598,10.815430
850,2023-04-30 23:02:18.509641,850.0,15,15,0.074585,-0.092285,1.001465,0.427246,0.183105,-0.366211,10.095215,11.169434
851,2023-04-30 23:02:18.531888,851.0,5,5,0.073608,-0.093018,1.001709,0.488281,0.366211,-0.427246,10.095215,11.169434
852,2023-04-30 23:02:18.560846,852.0,14,14,0.073120,-0.092407,1.001343,0.549316,0.183105,-0.305176,10.095215,11.169434
853,2023-04-30 23:02:18.590672,853.0,14,14,0.072998,-0.092773,1.001343,0.366211,0.183105,-0.183105,10.095215,11.169434
854,2023-04-30 23:02:18.616113,854.0,14,14,0.072632,-0.092529,1.001221,0.183105,0.122070,-0.305176,9.814453,11.389160
855,2023-04-30 23:02:18.642495,855.0,14,14,0.073486,-0.092651,1.001221,0.427246,0.244141,-0.244141,9.814453,11.389160
856,2023-04-30 23:02:18.653493,856.0,8,8,0.074341,-0.092163,1.001221,0.549316,0.183105,-0.183105,9.814453,11.389160
857,2023-04-30 23:02:18.664493,857.0,5,5,0.073608,-0.093140,1.001587,0.427246,0.122070,-0.183105,9.814453,11.389160
858,2023-04-30 23:02:18.673495,858.0,6,6,0.073730,-0.093384,1.001099,0.610352,0.488281,-0.488281,10.009766,10.876465
859,2023-04-30 23:02:18.682493,859.0,3,3,0.074829,-0.093750,1.002075,0.427246,0.366211,-0.549316,9.973145,10.876465
860,2023-04-30 23:02:18.692496,860.0,5,5,0.074341,-0.092041,1.001953,0.427246,0.366211,-0.488281,9.973145,10.876465
861,2023-04-30 23:02:18.702497,861.0,7,7,0.073853,-0.093262,1.001465,0.549316,0.366211,-0.488281,9.973145,10.876465
862,2023-04-30 23:02:18.712497,862.0,3,3,0.073120,-0.092896,1.002075,0.488281,0.305176,-0.366211,10.046387,11.242676
863,2023-04-30 23:02:18.721533,863.0,15,15,0.073364,-0.093262,1.001587,0.549316,0.305176,-0.305176,10.046387,11.242676
864,2023-04-30 23:02:18.746271,864.0,10,10,0.074219,-0.092529,1.001099,0.427246,0.183105,-0.244141,10.046387,11.242676
865,2023-04-30 23:02:18.763644,865.0,7,7,0.073120,-0.092896,1.001099,0.488281,0.122070,-0.366211,10.046387,11.242676
866,2023-04-30 23:02:18.789156,866.0,12,12,0.074219,-0.093872,1.003418,0.549316,0.305176,-0.427246,10.058594,11.120605
867,2023-04-30 23:02:18.816854,867.0,4,4,0.073486,-0.092773,1.001221,0.427246,0.061035,-0.244141,10.058594,11.120605
868,2023-04-30 23:02:18.840928,868.0,4,4,0.074341,-0.092407,1.001465,0.488281,0.000000,-0.244141,10.058594,11.120605
869,2023-04-30 23:02:18.865359,869.0,9,9,0.074219,-0.092407,1.001343,0.488281,0.122070,-0.244141,9.765625,11.035156
870,2023-04-30 23:02:18.886344,870.0,10,10,0.073608,-0.092773,1.000977,0.366211,0.244141,-0.305176,9.765625,11.035156
871,2023-04-30 23:02:18.915285,871.0,10,10,0.074951,-0.092651,1.001099,0.366211,0.122070,-0.366211,9.765625,11.035156
872,2023-04-30 23:02:18.941119,872.0,9,9,0.073364,-0.092896,1.000977,0.427246,0.061035,-0.427246,9.765625,11.035156
873,2023-04-30 23:02:18.967334,873.0,10,10,0.072876,-0.092163,1.000977,0.305176,0.122070,-0.305176,9.960938,11.022949
874,2023-04-30 23:02:18.993761,874.0,9,9,0.073975,-0.091431,1.001343,0.488281,0.549316,-0.549316,9.777832,11.071777
875,2023-04-30 23:02:19.022647,875.0,6,6,0.073853,-0.092651,1.002930,0.488281,0.427246,-0.427246,10.070801,10.803223
876,2023-04-30 23:02:19.048820,876.0,6,6,0.074219,-0.093018,1.002075,0.488281,0.366211,-0.427246,10.070801,10.803223
877,2023-04-30 23:02:19.078151,877.0,13,13,0.073242,-0.093140,1.002075,0.671387,0.305176,-0.488281,10.070801,10.803223
878,2023-04-30 23:02:19.102105,878.0,4,4,0.073242,-0.094116,1.001465,0.488281,0.122070,-0.366211,9.912109,10.791016
879,2023-04-30 23:02:19.128356,879.0,13,13,0.073486,-0.092529,1.002563,0.549316,0.244141,-0.305176,9.912109,10.791016
880,2023-04-30 23:02:19.154121,880.0,10,10,0.073608,-0.092651,1.001343,0.366211,0.122070,-0.427246,9.912109,10.791016
881,2023-04-30 23:02:19.182614,881.0,12,12,0.073608,-0.091675,1.003174,0.549316,0.122070,-0.366211,9.912109,10.791016
882,2023-04-30 23:02:19.202137,882.0,5,5,0.072998,-0.092651,1.001099,0.488281,0.305176,-0.427246,10.046387,11.071777
883,2023-04-30 23:02:19.214955,883.0,11,11,0.073730,-0.093262,1.001221,0.305176,0.061035,-0.305176,10.046387,11.071777
884,2023-04-30 23:02:19.237565,884.0,13,13,0.073975,-0.092896,1.001221,0.549316,0.183105,-0.427246,10.046387,11.071777
885,2023-04-30 23:02:19.262354,885.0,15,15,0.072632,-0.092773,1.000854,0.549316,0.183105,-0.305176,9.362793,11.486816
886,2023-04-30 23:02:19.283511,886.0,5,5,0.074463,-0.092773,1.001465,0.366211,-0.061035,-0.305176,9.362793,11.486816
887,2023-04-30 23:02:19.298372,887.0,10,10,0.073486,-0.093262,1.002197,0.305176,0.000000,-0.305176,9.362793,11.486816
888,2023-04-30 23:02:19.321082,888.0,13,13,0.072998,-0.092651,1.000854,0.549316,0.122070,-0.366211,9.106445,11.047363
889,2023-04-30 23:02:19.337102,889.0,13,13,0.073730,-0.092041,1.000977,0.366211,0.122070,-0.366211,9.106445,11.047363
890,2023-04-30 23:02:19.362847,890.0,15,15,0.073608,-0.092896,1.001221,0.427246,0.183105,-0.488281,9.106445,11.047363
891,2023-04-30 23:02:19.383884,891.0,15,15,0.073608,-0.091919,1.000977,0.366211,0.183105,-0.488281,9.106445,11.047363
892,2023-04-30 23:02:19.407297,892.0,9,9,0.073975,-0.093018,1.001343,0.305176,0.000000,-0.427246,9.228516,11.022949
893,2023-04-30 23:02:19.430380,893.0,2,2,0.072998,-0.092651,1.002075,0.488281,0.122070,-0.427246,9.228516,11.022949
894,2023-04-30 23:02:19.458894,894.0,2,2,0.074829,-0.093262,1.001221,0.305176,0.122070,-0.183105,9.228516,11.022949
895,2023-04-30 23:02:19.480877,895.0,8,8,0.074219,-0.093018,1.002563,0.549316,0.305176,-0.305176,9.729004,10.864258
896,2023-04-30 23:02:19.504395,896.0,15,15,0.073853,-0.092041,1.002075,0.366211,0.366211,-0.427246,9.729004,10.864258
897,2023-04-30 23:02:19.524679,897.0,15,15,0.072876,-0.093018,1.001831,0.610352,0.000000,-0.244141,9.729004,10.864258
898,2023-04-30 23:02:19.554004,898.0,15,15,0.073730,-0.093140,1.001953,0.488281,0.244141,-0.244141,9.729004,10.864258
899,2023-04-30 23:02:19.578509,899.0,11,11,0.074341,-0.093018,1.001343,0.610352,0.305176,-0.366211,9.570312,11.010742
900,2023-04-30 23:02:19.612424,900.0,4,4,0.073730,-0.092163,1.001099,0.427246,0.061035,-0.305176,9.570312,11.010742
901,2023-04-30 23:02:19.639721,901.0,13,13,0.073975,-0.092407,1.001465,0.305176,0.061035,-0.183105,9.570312,11.010742
902,2023-04-30 23:02:19.664778,902.0,14,14,0.073364,-0.092407,1.000977,0.366211,0.183105,-0.427246,9.082031,10.583496
903,2023-04-30 23:02:19.693024,903.0,14,14,0.074097,-0.092896,1.001587,0.305176,0.305176,-0.305176,9.082031,10.583496
904,2023-04-30 23:02:19.714135,904.0,12,12,0.074097,-0.093018,1.001099,0.427246,0.305176,-0.366211,9.082031,10.583496
905,2023-04-30 23:02:19.727384,905.0,11,11,0.073975,-0.093384,1.000854,0.488281,0.183105,-0.366211,9.082031,10.583496
906,2023-04-30 23:02:19.742385,906.0,15,15,0.072998,-0.092407,1.001099,0.427246,0.183105,-0.427246,9.826660,10.839844
907,2023-04-30 23:02:19.767030,907.0,15,15,0.073486,-0.092773,1.000854,0.305176,0.122070,-0.427246,9.826660,10.839844
908,2023-04-30 23:02:19.795102,908.0,11,11,0.073730,-0.091675,1.001343,0.488281,0.122070,-0.366211,9.826660,10.839844
909,2023-04-30 23:02:19.824801,909.0,11,11,0.073853,-0.092041,1.000854,0.488281,0.244141,-0.366211,9.204102,10.729980
910,2023-04-30 23:02:19.852137,910.0,2,2,0.073120,-0.092285,1.002319,0.488281,0.061035,-0.488281,9.204102,10.729980
911,2023-04-30 23:02:19.882846,911.0,12,12,0.073120,-0.092285,1.001587,0.488281,0.122070,-0.305176,9.204102,10.729980
912,2023-04-30 23:02:19.909920,912.0,15,15,0.074463,-0.092285,1.001343,0.488281,0.061035,-0.244141,9.338379,10.949707
913,2023-04-30 23:02:19.929374,913.0,13,13,0.074951,-0.092407,1.000732,0.305176,0.122070,-0.427246,9.338379,10.949707
914,2023-04-30 23:02:19.953310,914.0,14,14,0.072998,-0.093018,1.001221,0.488281,0.366211,-0.305176,9.338379,10.949707
915,2023-04-30 23:02:19.982476,915.0,6,6,0.074219,-0.092529,1.001709,0.366211,0.122070,-0.366211,9.863281,11.376953
916,2023-04-30 23:02:20.003476,916.0,8,8,0.072754,-0.092529,1.001099,0.488281,0.183105,-0.427246,9.863281,11.376953
917,2023-04-30 23:02:20.021473,917.0,11,11,0.073242,-0.092651,1.001099,0.488281,0.122070,-0.305176,9.863281,11.376953
918,2023-04-30 23:02:20.032473,918.0,11,11,0.073975,-0.092773,1.001221,0.488281,0.244141,-0.427246,9.863281,11.376953
919,2023-04-30 23:02:20.041473,919.0,13,13,0.074829,-0.092651,1.002808,0.488281,0.244141,-0.244141,9.643555,10.961914
920,2023-04-30 23:02:20.050476,920.0,5,5,0.073853,-0.091675,1.001831,0.427246,0.183105,-0.366211,9.643555,10.961914
921,2023-04-30 23:02:20.060477,921.0,5,5,0.073730,-0.093262,1.001343,0.549316,0.122070,-0.427246,9.643555,10.961914
922,2023-04-30 23:02:20.069476,922.0,13,13,0.073975,-0.092163,1.000854,0.488281,0.061035,-0.366211,9.643555,10.961914
923,2023-04-30 23:02:20.079123,923.0,8,8,0.073364,-0.093262,1.001587,0.488281,0.427246,-0.366211,9.606934,10.412598
924,2023-04-30 23:02:20.089787,924.0,5,5,0.073364,-0.093140,1.000977,0.366211,0.183105,-0.305176,9.606934,10.412598
925,2023-04-30 23:02:20.113828,925.0,3,3,0.073730,-0.092773,1.001221,0.671387,0.244141,-0.366211,9.606934,10.412598
926,2023-04-30 23:02:20.140032,926.0,14,14,0.074463,-0.093384,1.001221,0.488281,0.244141,-0.305176,10.095215,10.522461
927,2023-04-30 23:02:20.161223,927.0,14,14,0.073975,-0.093140,1.001831,0.549316,0.122070,-0.366211,10.095215,10.522461
928,2023-04-30 23:02:20.190026,928.0,4,4,0.073975,-0.093140,1.001343,0.427246,0.122070,-0.305176,10.095215,10.522461
929,2023-04-30 23:02:20.207560,929.0,15,15,0.073975,-0.092407,1.001709,0.427246,0.122070,-0.366211,10.095215,10.522461
930,2023-04-30 23:02:20.223962,930.0,12,12,0.073730,-0.092896,1.001343,0.549316,0.183105,-0.427246,9.533691,11.352539
931,2023-04-30 23:02:20.239913,931.0,15,15,0.073608,-0.092896,1.001099,0.427246,0.183105,-0.244141,9.533691,11.352539
932,2023-04-30 23:02:20.261954,932.0,14,14,0.073853,-0.092773,1.000854,0.427246,0.244141,-0.549316,9.533691,11.352539
933,2023-04-30 23:02:20.276387,933.0,12,12,0.074585,-0.093018,1.001099,0.549316,0.183105,-0.305176,10.131836,10.583496
934,2023-04-30 23:02:20.293587,934.0,12,12,0.073242,-0.092529,1.001343,0.610352,0.122070,-0.427246,10.131836,10.583496
935,2023-04-30 23:02:20.321052,935.0,6,6,0.073730,-0.093262,1.001343,0.244141,0.122070,-0.427246,10.131836,10.583496
936,2023-04-30 23:02:20.346415,936.0,12,12,0.073975,-0.093384,1.003296,0.488281,0.183105,-0.366211,9.521484,10.705566
937,2023-04-30 23:02:20.369104,937.0,14,14,0.073853,-0.093018,1.001221,0.488281,0.183105,-0.427246,9.521484,10.705566
938,2023-04-30 23:02:20.390376,938.0,13,13,0.074829,-0.092773,1.000977,0.366211,0.244141,-0.366211,9.521484,10.705566
939,2023-04-30 23:02:20.412720,939.0,10,10,0.073730,-0.092407,1.002563,0.488281,0.244141,-0.366211,9.814453,11.218262
940,2023-04-30 23:02:20.434821,940.0,6,6,0.074829,-0.092041,1.001465,0.610352,0.366211,-0.610352,9.814453,11.218262
941,2023-04-30 23:02:20.459165,941.0,14,14,0.074463,-0.093384,1.001343,0.427246,0.183105,-0.549316,10.144043,11.352539
942,2023-04-30 23:02:20.483183,942.0,14,14,0.074097,-0.092896,1.002563,0.488281,0.366211,-0.549316,10.144043,11.352539
943,2023-04-30 23:02:20.503792,943.0,3,3,0.072876,-0.093018,1.002808,0.427246,0.183105,-0.427246,10.144043,11.352539
944,2023-04-30 23:02:20.525217,944.0,13,13,0.072998,-0.092651,1.001587,0.305176,0.244141,-0.366211,10.070801,11.303711
945,2023-04-30 23:02:20.553365,945.0,11,11,0.072998,-0.092896,1.002075,0.610352,0.244141,-0.427246,10.070801,11.303711
946,2023-04-30 23:02:20.576526,946.0,3,3,0.073853,-0.092773,1.001709,0.427246,0.122070,-0.549316,10.070801,11.303711
947,2023-04-30 23:02:20.597242,947.0,14,14,0.073975,-0.092651,1.002563,0.366211,0.061035,-0.366211,10.070801,11.303711
948,2023-04-30 23:02:20.624949,948.0,15,15,0.074097,-0.092163,1.000977,0.305176,0.183105,-0.427246,10.144043,11.169434
949,2023-04-30 23:02:20.648903,949.0,6,6,0.073120,-0.091797,1.001465,0.366211,0.061035,-0.305176,10.144043,11.169434
950,2023-04-30 23:02:20.678802,950.0,11,11,0.074219,-0.092651,1.000977,0.305176,-0.061035,-0.183105,10.144043,11.169434
951,2023-04-30 23:02:20.700788,951.0,3,3,0.074097,-0.092529,1.001587,0.427246,0.244141,-0.427246,9.265137,11.523438
952,2023-04-30 23:02:20.713158,952.0,13,13,0.074097,-0.091919,1.001221,0.427246,0.122070,-0.244141,9.265137,11.523438
953,2023-04-30 23:02:20.725308,953.0,15,15,0.074585,-0.092529,1.001343,0.488281,0.244141,-0.366211,9.265137,11.523438
954,2023-04-30 23:02:20.751977,954.0,13,13,0.073730,-0.093262,1.003418,0.366211,0.061035,-0.305176,10.620117,10.974121
955,2023-04-30 23:02:20.777650,955.0,15,15,0.073730,-0.093384,1.001099,0.366211,0.061035,-0.427246,10.620117,10.974121
956,2023-04-30 23:02:20.794206,956.0,14,14,0.073120,-0.093262,1.001221,0.427246,0.122070,-0.366211,10.620117,10.974121
957,2023-04-30 23:02:20.805925,957.0,14,14,0.073730,-0.092163,1.001587,0.549316,0.000000,-0.427246,10.620117,10.974121
958,2023-04-30 23:02:20.826352,958.0,11,11,0.073730,-0.091919,1.002075,0.488281,-0.061035,-0.366211,9.716797,11.425781
959,2023-04-30 23:02:20.857013,959.0,8,8,0.074097,-0.092651,1.001343,0.488281,0.183105,-0.549316,9.716797,11.425781
960,2023-04-30 23:02:20.878912,960.0,8,8,0.073608,-0.092285,1.002197,0.305176,0.061035,-0.305176,9.716797,11.425781
961,2023-04-30 23:02:20.910474,961.0,10,10,0.073486,-0.092529,1.000732,0.488281,0.122070,-0.366211,9.985352,11.218262
962,2023-04-30 23:02:20.934200,962.0,9,9,0.074097,-0.092285,1.001221,0.366211,0.061035,-0.244141,9.985352,11.218262
963,2023-04-30 23:02:20.959812,963.0,11,11,0.074341,-0.092896,1.001099,0.427246,0.244141,-0.366211,9.985352,11.218262
964,2023-04-30 23:02:20.988984,964.0,8,8,0.073975,-0.092285,1.001099,0.488281,0.244141,-0.366211,10.058594,11.206055
965,2023-04-30 23:02:21.014315,965.0,7,7,0.073486,-0.092529,1.001465,0.488281,0.305176,-0.488281,10.058594,11.206055
966,2023-04-30 23:02:21.038452,966.0,6,6,0.073608,-0.093018,1.001099,0.427246,0.183105,-0.366211,10.058594,11.206055
967,2023-04-30 23:02:21.063727,967.0,14,14,0.073364,-0.092163,1.001953,0.610352,0.122070,-0.366211,10.058594,11.206055
968,2023-04-30 23:02:21.093512,968.0,12,12,0.072998,-0.093384,1.001099,0.366211,0.305176,-0.366211,10.241699,11.108398
969,2023-04-30 23:02:21.121988,969.0,12,12,0.073486,-0.092041,1.001221,0.366211,0.061035,-0.183105,10.241699,11.108398
970,2023-04-30 23:02:21.151895,970.0,13,13,0.073608,-0.092651,1.001221,0.305176,0.244141,-0.427246,10.241699,11.108398
971,2023-04-30 23:02:21.178741,971.0,15,15,0.073242,-0.092407,1.001831,0.427246,0.183105,-0.244141,9.838867,11.035156
972,2023-04-30 23:02:21.202889,972.0,15,15,0.074341,-0.092285,1.001343,0.488281,0.183105,-0.305176,9.838867,11.035156
973,2023-04-30 23:02:21.221175,973.0,12,12,0.073608,-0.093140,1.001709,0.427246,0.061035,-0.244141,9.838867,11.035156
974,2023-04-30 23:02:21.231479,974.0,10,10,0.072754,-0.091797,1.001343,0.305176,0.305176,-0.183105,9.838867,11.035156
975,2023-04-30 23:02:21.248118,975.0,14,14,0.073486,-0.093750,1.001343,0.610352,0.244141,-0.427246,9.838867,11.181641
976,2023-04-30 23:02:21.259118,976.0,14,14,0.073364,-0.092773,1.001465,0.427246,0.061035,-0.366211,9.838867,11.181641
977,2023-04-30 23:02:21.268117,977.0,12,12,0.073486,-0.092896,1.001465,0.488281,0.061035,-0.427246,9.838867,11.181641
978,2023-04-30 23:02:21.278121,978.0,15,15,0.074463,-0.093018,1.001709,0.549316,0.000000,-0.244141,9.484863,11.315918
979,2023-04-30 23:02:21.288122,979.0,8,8,0.073120,-0.092407,1.001587,0.610352,0.122070,-0.366211,9.484863,11.315918
980,2023-04-30 23:02:21.297123,980.0,8,8,0.073730,-0.092773,1.000977,0.549316,0.061035,-0.427246,9.484863,11.315918
981,2023-04-30 23:02:21.306122,981.0,9,9,0.073364,-0.092651,1.000732,0.549316,0.244141,-0.366211,9.643555,11.169434
982,2023-04-30 23:02:21.315122,982.0,8,8,0.074829,-0.092773,1.002075,0.549316,0.305176,-0.427246,9.643555,11.169434
983,2023-04-30 23:02:21.325794,983.0,13,13,0.072998,-0.092773,1.001709,0.427246,0.366211,-0.427246,9.643555,11.169434
984,2023-04-30 23:02:21.355606,984.0,15,15,0.073853,-0.092407,1.001587,0.549316,0.244141,-0.427246,9.045410,11.450195
985,2023-04-30 23:02:21.381799,985.0,13,13,0.074097,-0.092651,1.001465,0.427246,0.183105,-0.244141,9.045410,11.450195
986,2023-04-30 23:02:21.409047,986.0,13,13,0.072510,-0.092041,1.001709,0.549316,0.122070,-0.305176,9.045410,11.450195
987,2023-04-30 23:02:21.434463,987.0,9,9,0.074219,-0.091553,1.001343,0.427246,0.061035,-0.244141,9.436035,11.462402
988,2023-04-30 23:02:21.457508,988.0,15,15,0.074097,-0.093262,1.001099,0.549316,0.000000,-0.305176,9.436035,11.462402
989,2023-04-30 23:02:21.490479,989.0,9,9,0.073853,-0.092773,1.001221,0.610352,0.000000,-0.366211,9.436035,11.462402
990,2023-04-30 23:02:21.513503,990.0,11,11,0.072998,-0.092529,1.001343,0.671387,0.122070,-0.488281,9.436035,11.462402
991,2023-04-30 23:02:21.538191,991.0,14,14,0.073730,-0.091919,1.001221,0.427246,0.244141,-0.366211,9.558105,11.193848
992,2023-04-30 23:02:21.563172,992.0,9,9,0.073486,-0.092651,1.001587,0.427246,0.122070,-0.305176,9.558105,11.193848
993,2023-04-30 23:02:21.588976,993.0,11,11,0.073364,-0.091919,1.001587,0.366211,-0.061035,-0.244141,9.558105,11.193848
994,2023-04-30 23:02:21.614141,994.0,11,11,0.075073,-0.093750,1.004883,0.427246,0.122070,-0.305176,9.191895,11.267090
995,2023-04-30 23:02:21.640358,995.0,11,11,0.073242,-0.092651,1.001831,0.427246,0.000000,-0.244141,9.191895,11.267090
996,2023-04-30 23:02:21.664789,996.0,15,15,0.073608,-0.092285,1.001831,0.366211,0.427246,-0.366211,9.191895,11.267090
997,2023-04-30 23:02:21.688592,997.0,6,6,0.073486,-0.092773,1.002197,0.305176,0.061035,-0.488281,9.191895,11.267090
